LOG_NU,UFE_SG,LOC_NU,BAI_NU_INI,BAI_NU_FIM,LOG_NO,LOG_COMPLEMENTO,CEP,TLO_TX,LOG_STA_TLO,LOG_NO_ABREV
361033,RJ,7043,12253,NULL,"Vinte e Quatro",NULL,21863790,Rua,S,"R Vinte E Quatro"
361066,RJ,7043,12253,NULL,"Vinte e Três",NULL,21863800,Rua,S,"R Vinte E Três"
361076,RJ,7043,12253,NULL,"Vinte e Um",NULL,21863810,Rua,S,"R Vinte E Um"
347734,RJ,7043,12154,NULL,Divisória,NULL,21864010,Travessa,S,"Tv Divisória"
358851,RJ,7043,12154,NULL,Sarapui,NULL,21864020,Rua,S,"R Sarapui"
350135,RJ,7043,12154,NULL,Girassol,NULL,21864030,Travessa,S,"Tv Girassol"
357766,RJ,7043,12154,NULL,"Rosa Branca",NULL,21864040,Beco,S,"Bc Rosa Branca"
358959,RJ,7043,12154,NULL,"da Saudade",NULL,21864050,Rua,S,"R da Saudade"
347728,RJ,7043,12154,NULL,Divinésia,NULL,21864060,Rua,S,"R Divinésia"
915101,RJ,7043,12154,NULL,"Três Marias",NULL,21864063,Travessa,S,"Tv Três Marias"
343389,RJ,7043,12154,NULL,"da Amizade",(Catiri),21864070,Rua,S,"R da Amizade"
915102,RJ,7043,12154,NULL,Margarida,NULL,21864073,Travessa,S,"Tv Margarida"
354818,RJ,7043,12154,NULL,"Nego Velho",NULL,21864080,Travessa,S,"Tv Nego Velho"
347376,RJ,7043,12154,NULL,Dálias,NULL,21864090,Travessa,S,"Tv Dálias"
349301,RJ,7043,12154,NULL,"Flor de Maio",NULL,21864100,Rua,S,"R Flor de Maio"
362408,RJ,7043,12154,NULL,"Flor de Maio",NULL,21864110,Beco,S,"Bc Flor de Maio"
343785,RJ,7043,12154,NULL,"das Antulias",NULL,21864120,Beco,S,"Bc das Antulias"
353711,RJ,7043,12154,NULL,"das Margaridas",NULL,21864130,Travessa,S,"Tv das Margaridas"
361096,RJ,7043,12154,NULL,Violeta,NULL,21864140,Travessa,S,"Tv Violeta"
354407,RJ,7043,12154,NULL,Miralde,NULL,21864150,Rua,S,"R Miralde"
349300,RJ,7043,12154,NULL,"Flor de Liz",NULL,21864160,Rua,S,"R Flor de Liz"
355455,RJ,7043,12154,NULL,Orquídeas,NULL,21864170,Rua,S,"R Orquídeas"
354814,RJ,7043,12154,NULL,Nazarenos,NULL,21864180,Travessa,S,"Tv Nazarenos"
346225,RJ,7043,12154,NULL,Cataguazes,NULL,21864190,Rua,S,"R Cataguazes"
348856,RJ,7043,12154,NULL,"Estrela Dalva",NULL,21864200,Rua,S,"R Estrela Dalva"
360551,RJ,7043,12154,NULL,"do Bosque",NULL,21864215,Rua,S,"R do Bosque"
343104,RJ,7043,12154,NULL,"Almirante Aymara Xavier de Souza","- lado ímpar",21864220,Avenida,S,"Av Alm Aymara X de Souza"
343105,RJ,7043,12154,NULL,"Almirante Aymara Xavier de Souza","- lado par",21864221,Avenida,S,"Av Alm Aymara X de Souza"
347766,RJ,7043,12154,NULL,"Raul Barros Vieira","- lado par",21864230,Avenida,S,"Av Raul B Vieira"
347765,RJ,7043,12154,NULL,"Raul Barros Vieira","- lado ímpar",21864231,Avenida,S,"Av Raul B Vieira"
361039,RJ,7043,12154,NULL,"Oscar José dos Santos","(Cj 6 de Novembro)",21864240,Rua,S,"R Oscar J dos Santos"
361074,RJ,7043,12154,NULL,"Alfredo Araújo","(Cj 6 de Novembro)",21864250,Rua,S,"R Alfredo Araújo"
361008,RJ,7043,12154,NULL,"Arranjo das Tulipas",NULL,21864260,Rua,S,"R Arranjo das Tulipas"
360979,RJ,7043,12154,NULL,"Adalgiza Maria da Silva",NULL,21864270,Rua,S,"R Adalgiza M da Silva"
347641,RJ,7043,12154,NULL,"Marleide de Souza","( Cj 6 de Novembro)",21864290,Rua,S,"R Marleide de Souza"
346249,RJ,7043,12154,NULL,"Alenício Ferreira Pinto",NULL,21864320,Rua,S,"R Alenício F Pinto"
347621,RJ,7043,12154,NULL,"Edson Maffra","(Cj 6 de Novembro)",21864340,Rua,S,"R Edson Maffra"
347585,RJ,7043,12154,NULL,"Leonardo Silva Castro",NULL,21864360,Rua,S,"R Leonardo S Castro"
355137,RJ,7043,12154,NULL,"José Batista da Silva","(Cj 6 de Novembro)",21864370,Rua,S,"R José B da Silva"
355260,RJ,7043,12154,NULL,"Pedro Gregório da Silva","(Cj 6 de Novembro)",21864380,Rua,S,"R Pedro G da Silva"
359286,RJ,7043,12154,NULL,"Manuel Sollis","(Cj 6 de Novembro)",21864390,Rua,S,"R Manuel Sollis"
360435,RJ,7043,12154,NULL,"Theodomiro Deodato Filho","(Cj 6 de Novembro)",21864400,Rua,S,"R Theodomiro D Filho"
360388,RJ,7043,12154,NULL,"Mário das Virgens de Lima","(Cj 6 de Novembro)",21864410,Rua,S,"R Mário das V de Lima"
361016,RJ,7043,12154,NULL,"Eduardo Rocha Neto Júnior","(Cj 6 de Novembro)",21864420,Rua,S,"R Eduardo R N Júnior"
362805,RJ,7043,12154,NULL,"Carmem Pazzini",NULL,21864430,Rua,S,"R Carmem Pazzini"
347602,RJ,7043,12154,NULL,"Dezenove de Abril","(Cj 6 de Novembro)",21864440,Rua,S,"R Dezenove de Abril"
672603,RJ,7043,12154,NULL,"José de Freitas Rocha",NULL,21864445,Rua,S,"R José de F Rocha"
357174,RJ,7043,12154,NULL,"Cassiano Gabus Mendes",NULL,21864450,Rua,S,"R Cassiano G Mendes"
938943,RJ,7043,12154,NULL,"Jorge dos Santos",NULL,21864455,Rua,S,"R Jorge dos Santos"
346557,RJ,7043,12154,NULL,"Ivan Pereira Sá","(Cj 6 de Novembro)",21864480,Rua,S,"R Ivan P Sá"
358438,RJ,7043,12154,NULL,"São Feliciano",NULL,21864490,Rua,S,"R S Feliciano"
360396,RJ,7043,12154,NULL,"Affonso Conrado da Cruz","(Cj 6 de Novembro)",21864510,Rua,S,"R Affonso C da Cruz"
360429,RJ,7043,12154,NULL,"Josias da Guia","(Cj 6 de Novembro)",21864520,Rua,S,"R Josias da Guia"
360415,RJ,7043,12154,NULL,"Osvaldo Evangelista dos Santos","(Cj 6 de Novembro)",21864530,Rua,S,"R Osvaldo Evangel dos Santos"
360996,RJ,7043,12154,NULL,"Maria Consuelo Ribeiro","(Cj 6 de Novembro)",21864540,Rua,S,"R Maria C Ribeiro"
361050,RJ,7043,12154,NULL,"Álvaro de Oliveira","(Cj 6 de Novembro)",21864550,Rua,S,"R Álvaro de Oliveira"
361061,RJ,7043,12154,NULL,"João Cavalheiro","(Cj 6 de Novembro)",21864560,Rua,S,"R João Cavalheiro"
362613,RJ,7043,12154,NULL,"Arthur Lemos",NULL,21864580,Rua,S,"R Arthur Lemos"
360540,RJ,7043,12154,NULL,Um,"- até 306 - lado par",21865000,Rua,S,"R Um"
360539,RJ,7043,12154,NULL,Um,"- até 307 - lado ímpar",21865010,Rua,S,"R Um"
360541,RJ,7043,12154,NULL,Um,"- de 307/308 ao fim",21865011,Rua,S,"R Um"
357237,RJ,7043,12154,NULL,Quinze,"(Cj J Saldanha-Bangu I )",21865020,Rua,S,NULL
347616,RJ,7043,12154,NULL,Gaio,"(Cj J Saldanha-Bangu I)",21865030,Rua,S,"R Gaio"
347634,RJ,7043,12154,NULL,Cacatua,NULL,21865040,Rua,S,"R Cacatua"
347595,RJ,7043,12154,NULL,Mutum,"(Cj J Saldanha-Bangu I)",21865060,Rua,S,"R Mutum"
361080,RJ,7043,12154,NULL,Coleiro,NULL,21865080,Rua,S,"R Coleiro"
361071,RJ,7043,12154,NULL,Rolinha,"(Cj J Saldanha-Bangu I)",21865090,Rua,S,"R Rolinha"
361005,RJ,7043,12154,NULL,Tentilhão,"(Cj J Saldanha-Bangu I)",21865100,Rua,S,"R Tentilhão"
361037,RJ,7043,12154,NULL,Noitibo,"(Cj J Saldanha-Bangu I)",21865110,Rua,S,"R Noitibo"
361048,RJ,7043,12154,NULL,Tordo,"(Cj J Saldanha-Bangu I)",21865130,Rua,S,"R Tordo"
361059,RJ,7043,12154,NULL,Marreco,"(Cj J Saldanha-Bangu I)",21865140,Rua,S,"R Marreco"
361026,RJ,7043,12154,NULL,Tiziu,"(Cj J Saldanha-Bangu I)",21865150,Rua,S,"R Tiziu"
361014,RJ,7043,12154,NULL,Codorniz,NULL,21865160,Rua,S,"R Codorniz"
360386,RJ,7043,12154,NULL,Uru,"(Cj J Saldanha-Bangu I)",21865170,Rua,S,"R Uru"
360433,RJ,7043,12154,NULL,Sibiribi,"(Cj J Saldanha-Bangu I)",21865180,Rua,S,"R Sibiribi"
362784,RJ,7043,12154,NULL,Sanhaço,"(Cj J Saldanha-Bangu I)",21865200,Rua,S,"R Sanhaço"
360406,RJ,7043,12154,NULL,Cajuí,NULL,21865220,Rua,S,"R Cajuí"
360400,RJ,7043,12154,NULL,Ginga,"(Cj J Saldanha-Bangu I)",21865230,Rua,S,"R Ginga"
357093,RJ,7043,12154,NULL,Mangustão,"(Cj J Saldanha-Bangu I)",21865250,Rua,S,"R Mangustão"
357122,RJ,7043,12154,NULL,Jujuba,"(Cj J Saldanha-Bangu I)",21865260,Rua,S,"R Jujuba"
357107,RJ,7043,12154,NULL,"da Noz","(Cj J Saldanha-Bangu I)",21865270,Rua,S,"R da Noz"
357103,RJ,7043,12154,NULL,"do Pêssego","(Cj J Saldanha-Bangu I)",21865290,Rua,S,"R do Pêssego"
361888,RJ,7043,12154,NULL,"da Uva","(Cj J Saldanha-Bangu I)",21865300,Rua,S,"R da Uva"
346571,RJ,7043,12154,NULL,"do Figo","(Cj J Saldanha-Bangu I)",21865310,Rua,S,"R do Figo"
346540,RJ,7043,12154,NULL,Fruta-Pão,"(Cj J Saldanha-Bangu I)",21865320,Rua,S,"R Fruta-Pão"
346566,RJ,7043,12154,NULL,Pinha,"(Cj J Saldanha-Bangu I)",21865330,Rua,S,"R Pinha"
346552,RJ,7043,12154,NULL,Lichia,"(Cj J Saldanha-Bangu I)",21865340,Rua,S,"R Lichia"
347774,RJ,7043,12154,NULL,"do Limão","(Cj J Saldanha-Bangu I)",21865360,Rua,S,"R do Limão"
346500,RJ,7043,12154,NULL,Bacurau,NULL,21865370,Rua,S,"R Bacurau"
359281,RJ,7043,12154,NULL,Sete,"(Cj J Saldanha-Bangu I)",21865380,Rua,S,NULL
360352,RJ,7043,12154,NULL,Chapim,NULL,21865390,Rua,S,"R Chapim"
347580,RJ,7043,12154,NULL,Carcará,NULL,21865410,Rua,S,"R Carcará"
355133,RJ,7043,12154,NULL,Caboclinho,NULL,21865420,Rua,S,"R Caboclinho"
359033,RJ,7043,12154,NULL,Bico-de-Lacre,NULL,21865440,Rua,S,"R Bico-de-Lacre"
357098,RJ,7043,12154,NULL,Jurutê,"(Cj J Saldanha-Bangu I)",21865460,Rua,S,"R Jurutê"
360542,RJ,7043,12154,NULL,Um,NULL,21865470,Via,S,"V Um"
360549,RJ,7043,12154,NULL,"da Cegonha",NULL,21866000,Rua,S,"R da Cegonha"
347647,RJ,7043,12154,NULL,"Lajeado Bonito","(Cj J Saldanha-Bangu II)",21866010,Rua,S,"R Lajeado Bonito"
346502,RJ,7043,12154,NULL,"Prata do Piauí",NULL,21866020,Rua,S,"R Prata do Piauí"
355134,RJ,7043,12154,NULL,Ipiúna,"(Cj J Saldanha-Bangu II)",21866030,Rua,S,"R Ipiúna"
348191,RJ,7043,12154,NULL,Iacanga,"(Cj J Saldanha-Bangu II)",21866040,Rua,S,"R Iacanga"
360353,RJ,7043,12154,NULL,Paracambi,"(Cj J Saldanha-Bangu II)",21866050,Rua,S,"R Paracambi"
362358,RJ,7043,12154,NULL,Igaratinga,"(Cj J Saldanha-Bangu II)",21866060,Rua,S,"R Igaratinga"
360304,RJ,7043,12154,NULL,"Estância Velha","(Cj J Saldanha-Bangu II)",21866070,Rua,S,"R Estância Velha"
357169,RJ,7043,12154,NULL,Jaguaruçu,"(Cj J Saldanha-Bangu II)",21866080,Rua,S,"R Jaguaruçu"
938949,RJ,7043,12154,NULL,Estremoz,NULL,21866085,Rua,S,"R Estremoz"
359282,RJ,7043,12154,NULL,"Paraguaçu Paulista","(Cj J Saldanha-Bangu II)",21866090,Rua,S,"R Paraguaçu Paulista"
355257,RJ,7043,12154,NULL,"Nova Galiléia","(Cj J Saldanha-Bangu II)",21866100,Rua,S,"R Nova Galiléia"
347596,RJ,7043,12154,NULL,Esperantinópolis,"(Cj J Saldanha-Bangu II)",21866110,Rua,S,"R Esperantinópolis"
360977,RJ,7043,12154,NULL,"Ilha Solteira","(Cj J Saldanha-Bangu II)",21866120,Rua,S,"R Ilha Solteira"
361081,RJ,7043,12154,NULL,"Patrocínio do Muriaé","(Cj J Saldanha-Bangu II)",21866130,Rua,S,"R Patrocínio do Muriaé"
361006,RJ,7043,12154,NULL,Itajamirim,"(Cj J Saldanha-Bangu II)",21866140,Rua,S,"R Itajamirim"
361072,RJ,7043,12154,NULL,Gericoaquara,"(Cj J Saldanha-Bangu II)",21866150,Rua,S,"R Gericoaquara"
346501,RJ,7043,12154,NULL,Cinco,NULL,21866160,Via,S,"V Cinco"
357238,RJ,7043,12154,NULL,"Herval d' Oeste","(Cj J Saldanha-Bangu II)",21866170,Rua,S,"R Herval D Oeste"
347617,RJ,7043,12154,NULL,"Estirão do Equador","(Cj J Saldanha-Bangu II)",21866180,Rua,S,"R Estirão do Equador"
915031,RJ,7043,12154,NULL,Ímola,"(Cond A Senna)",21866182,Rua,S,"R Ímola"
915096,RJ,7043,12154,NULL,Mônaco,"(Cond A Senna)",21866183,Rua,S,R
915032,RJ,7043,12154,NULL,Tyrrel,"(Cond A Senna)",21866184,Rua,S,"R Tyrrel"
915095,RJ,7043,12154,NULL,Interlagos,"(Cond A Senna)",21866185,Rua,S,"R Interlagos"
915030,RJ,7043,12154,NULL,Lotus,"(Cond A Senna)",21866186,Rua,S,"R Lotus"
915097,RJ,7043,12154,NULL,Benetton,"(Cond A Senna)",21866188,Rua,S,"R Benetton"
347633,RJ,7043,12154,NULL,"Subida do Pelourinho",NULL,21866190,Rua,S,"R Subida do Pelourinho"
915028,RJ,7043,12154,NULL,Maclaren,"(Cond A Senna)",21866192,Rua,S,"R Maclaren"
915098,RJ,7043,12154,NULL,Jordan,"(Cond A Senna)",21866194,Rua,S,"R Jordan"
915029,RJ,7043,12154,NULL,Ferrari,"(Cond A Senna)",21866196,Rua,S,"R Ferrari"
915034,RJ,7043,12154,NULL,Williams,"(Cond A Senna)",21866197,Rua,S,"R Williams"
915036,RJ,7043,12154,NULL,Suzuki,"(Cond A Senna)",21866198,Rua,S,"R Suzuki"
347581,RJ,7043,12154,NULL,"Ponta de Leste",NULL,21866200,Rua,S,"R Ponta de Leste"
915033,RJ,7043,12154,NULL,Adelaide,"(Cond A Senna)",21866202,Rua,S,"R Adelaide"
915035,RJ,7043,12154,NULL,Montreal,"(Cond A Senna)",21866204,Rua,S,"R Montreal"
363318,RJ,7043,12154,NULL,Dois,"(Cj J Saldanha-Bangu III)",21866210,Rua,S,NULL
360303,RJ,7043,12154,NULL,Três,"(Cj J Saldanha -Bangu III)",21866220,Rua,S,"R Três"
357170,RJ,7043,12154,NULL,Quatro,"(Cj J Saldanha-Bangu III)",21866230,Rua,S,NULL
346503,RJ,7043,12154,NULL,Cinco,NULL,21866240,Rua,S,NULL
359034,RJ,7043,12154,NULL,Seis,"(Cj J Saldanha-Bangu III)",21866250,Rua,S,NULL
359283,RJ,7043,12154,NULL,Sete,"(Cj J Saldanha-Bangu III)",21866260,Rua,S,"R Sete"
355258,RJ,7043,12154,NULL,Oito,"(Cj J Saldanha-Bangu III)",21866270,Rua,S,"R Oito"
355135,RJ,7043,12154,NULL,Nove,"(Cj J Saldanha-Bangu III)",21866280,Rua,S,"R Nove"
347582,RJ,7043,12154,NULL,Dez,NULL,21866290,Rua,S,"R Dez"
355387,RJ,7043,12154,NULL,Onze,"(Cj J Saldanha-Bangu III)",21866300,Rua,S,"R Onze"
361918,RJ,7043,12154,NULL,Doze,"(Cj J Saldanha-Bangu III)",21866310,Rua,S,"R Doze"
360354,RJ,7043,12154,NULL,Treze,"(Cj J Saldanha-Bangu III)",21866320,Rua,S,"R Treze"
362680,RJ,7043,12154,NULL,Quatorze,"(Cj J Saldanha-Bangu III)",21866330,Rua,S,"R Quatorze"
357239,RJ,7043,12154,NULL,Quinze,"(Cj J Saldanha-Bangu III)",21866340,Rua,S,"R Quinze"
347618,RJ,7043,12154,NULL,Dezesseis,"(Cj J Saldanha-Bangu III)",21866350,Rua,S,"R Dezesseis"
347082,RJ,7043,12154,NULL,"Coronel Tamarindo","- até 1547 - lado ímpar",21870001,Rua,S,"R Cel Tamarindo"
347081,RJ,7043,12154,NULL,"Coronel Tamarindo","- até 1626 - lado par",21870002,Rua,S,"R Cel Tamarindo"
350739,RJ,7043,12154,NULL,"Horácio Hora",NULL,21870010,Praça,S,"Pç Horácio Hora"
350537,RJ,7043,12154,NULL,Havana,NULL,21870020,Rua,S,"R Havana"
354930,RJ,7043,12154,NULL,"Noel de Carvalho",NULL,21870030,Praça,S,"Pç Noel de Carvalho"
352249,RJ,7043,12154,NULL,"José Pedro",NULL,21870040,Rua,S,"R José Pedro"
356565,RJ,7043,12154,NULL,Porto,NULL,21870050,Travessa,S,"Tv Porto"
354494,RJ,7043,12154,NULL,Mônaco,NULL,21870060,Rua,S,"R Mônaco"
353984,RJ,7043,12154,NULL,Marselha,NULL,21870070,Rua,S,"R Marselha"
351167,RJ,7043,12154,NULL,Istambul,NULL,21870080,Rua,S,"R Istambul"
355095,RJ,7043,12154,NULL,"Nova Jales",NULL,21870090,Praça,S,"Pç Nova Jales"
359792,RJ,7043,12154,NULL,"Sul América","- de 793 ao fim - lado ímpar",21870101,Rua,S,"R Sul América"
359793,RJ,7043,12154,NULL,"Sul América","- de 796 ao fim - lado par",21870102,Rua,S,"R Sul América"
358809,RJ,7043,12154,NULL,"São Tomás de Aquino",NULL,21870110,Rua,S,"R S Tomás de Aquino"
361141,RJ,7043,12154,NULL,"Visconde de Ourém",NULL,21870120,Rua,S,"R Vsc de Ourém"
359135,RJ,7043,12154,NULL,"Serafim de Oliveira",NULL,21870130,Praça,S,"Pç Serafim de Oliveira"
357893,RJ,7043,12154,NULL,Sabogi,NULL,21870140,Rua,S,"R Sabogi"
347269,RJ,7043,12154,NULL,Cuiabá,NULL,21870150,Rua,S,"R Cuiabá"
349020,RJ,7043,12154,NULL,"Falcão Padilha",NULL,21870160,Rua,S,"R Falcão Padilha"
357510,RJ,7043,12154,NULL,"Ribeiro Dantas",NULL,21870170,Avenida,S,"Av Ribeiro Dantas"
348229,RJ,7043,12154,NULL,Dunquerque,NULL,21870180,Rua,S,"R Dunquerque"
344965,RJ,7043,12154,NULL,Biarritz,NULL,21870190,Rua,S,"R Biarritz"
356775,RJ,7043,12154,NULL,"Professor Alfredo Costa",NULL,21870200,Rua,S,"R Prf Alfredo Costa"
349230,RJ,7043,12154,12253,"Figueiredo Camargo","- de 353/354 ao fim",21870210,Rua,S,"R Figueiredo Camargo"
344100,RJ,7043,12154,NULL,"do Arroio",NULL,21870220,Rua,S,"R do Arroio"
357489,RJ,7043,12154,NULL,"Riacho do Sertão",NULL,21870230,Rua,S,"R Riacho do Sertão"
344789,RJ,7043,12154,NULL,"Bela Flor",NULL,21870240,Rua,S,"R Bela Flor"
345013,RJ,7043,12154,NULL,"Boa União",NULL,21870250,Rua,S,"R Boa União"
346968,RJ,7043,12154,NULL,"do Coral",NULL,21870260,Rua,S,"R do Coral"
343544,RJ,7043,12154,NULL,"da Angélica",NULL,21870270,Rua,S,"R da Angélica"
348511,RJ,7043,12154,NULL,"Emílio Ribas",NULL,21870280,Rua,S,"R Emílio Ribas"
350522,RJ,7043,12154,NULL,"Hamilton Viana",NULL,21870290,Rua,S,"R Hamilton Viana"
352845,RJ,7043,12154,NULL,"das Liras",NULL,21870300,Praça,S,"Pç das Liras"
353662,RJ,7043,12253,12154,"Marechal Marciano","- de 1937 ao fim - lado ímpar",21870311,Rua,S,"R Mal Marciano"
353663,RJ,7043,12253,12154,"Marechal Marciano","- de 1992 ao fim - lado par",21870312,Rua,S,"R Mal Marciano"
352433,RJ,7043,12154,NULL,"das Juras",NULL,21870320,Praça,S,"Pç das Juras"
354157,RJ,7043,12154,NULL,"do Melro",NULL,21870325,Rua,S,"R do Melro"
342540,RJ,7043,12154,NULL,"do Açafrão",NULL,21870330,Rua,S,"R do Açafrão"
361753,RJ,7043,12154,NULL,"Santana do Ipanema",NULL,21870340,Rua,S,"R Santana do Ipanema"
356576,RJ,7043,12154,NULL,"Porto de Pedras",NULL,21870350,Rua,S,"R Porto de Pedras"
344064,RJ,7043,12154,NULL,"do Arminho",NULL,21870360,Rua,S,"R do Arminho"
354078,RJ,7043,12154,NULL,"Matriz de Camaragipe",NULL,21870370,Rua,S,"R Matriz de Camaragipe"
356583,RJ,7043,12154,NULL,"Porto Nacional",NULL,21870380,Estrada,S,"Est Porto Nacional"
345076,RJ,7043,12154,NULL,"Bom Sossego",NULL,21870390,Rua,S,"R Bom Sossego"
363144,RJ,7043,12154,NULL,"dos Acordes",NULL,21870400,Praça,S,"Pç dos Acordes"
357281,RJ,7043,12253,NULL,"Márcio Abrahão",(IAPI),21870410,Rua,S,"R Márcio Abrahão"
693218,RJ,7043,12253,NULL,X,(IAPI),21870415,Rua,S,"R X"
344393,RJ,7043,12253,NULL,B,NULL,21870420,Rua,S,"R B"
363804,RJ,7043,12253,NULL,D,NULL,21870430,Rua,S,"R D"
353066,RJ,7043,12253,NULL,"Luís Tavares",NULL,21875000,Travessa,S,"Tv Luís Tavares"
359791,RJ,7043,12253,NULL,"Sul América","- até 791 - lado ímpar",21875011,Rua,S,"R Sul América"
359790,RJ,7043,12253,NULL,"Sul América","- até 794 - lado par",21875012,Rua,S,"R Sul América"
349229,RJ,7043,12154,NULL,"Figueiredo Camargo","- até 351/352",21875020,Rua,S,"R Figueiredo Camargo"
359351,RJ,7043,12154,NULL,Sidney,NULL,21875030,Rua,S,"R Sidney"
363173,RJ,7043,12253,NULL,"Antenor de Carvalho",NULL,21875040,Rua,S,"R Antenor de Carvalho"
353496,RJ,7043,12253,NULL,"Manuel Resende",NULL,21875060,Rua,S,"R Manuel Resende"
360239,RJ,7043,12253,NULL,Toronto,NULL,21875070,Rua,S,"R Toronto"
360255,RJ,7043,12253,NULL,Toulon,NULL,21875080,Rua,S,"R Toulon"
359942,RJ,7043,12253,NULL,Teeran,NULL,21875090,Rua,S,"R Teeran"
359485,RJ,7043,12253,NULL,Sofia,NULL,21875100,Rua,S,"R Sofia"
361793,RJ,7043,12253,NULL,"do Trabalhador",NULL,21875110,Praça,S,"Pç do Trabalhador"
343488,RJ,7043,12253,NULL,Andorra,NULL,21875120,Rua,S,"R Andorra"
363008,RJ,7043,12253,NULL,Luxemburgo,NULL,21875130,Rua,S,"R Luxemburgo"
344206,RJ,7043,12253,NULL,Atenas,NULL,21875140,Praça,S,"Pç Atenas"
360186,RJ,7043,12253,NULL,Tirana,NULL,21875150,Rua,S,"R Tirana"
346429,RJ,7043,12253,NULL,Cherburgo,NULL,21875160,Rua,S,"R Cherburgo"
345969,RJ,7043,12253,NULL,Caridade,NULL,21875170,Rua,S,"R Caridade"
770299,RJ,7043,12253,NULL,C-1,"(Cj. do INSS)",21875175,Rua,S,"R C-1"
770300,RJ,7043,12253,NULL,C-2,"(Cj. do INSS)",21875180,Rua,S,"R C-2"
358297,RJ,7043,12253,NULL,"Santo Everardo",NULL,21875210,Rua,S,"R Sto Everardo"
358295,RJ,7043,12253,NULL,"Santo Evaldo",NULL,21875220,Rua,S,"R Sto Evaldo"
351090,RJ,7043,12154,NULL,"do Irere",NULL,21875230,Rua,S,"R do Irere"
915104,RJ,7043,12154,NULL,F,NULL,21875234,Rua,S,"R F"
344683,RJ,7043,12253,NULL,"Barra do Corda",NULL,21875240,Rua,S,"R Barra do Corda"
344467,RJ,7043,12154,NULL,Bacabal,NULL,21875250,Rua,S,"R Bacabal"
343910,RJ,7043,12154,NULL,Arari,NULL,21875260,Rua,S,"R Arari"
359414,RJ,7043,12154,NULL,"Silvinha Teles",NULL,21875270,Praça,S,"Pç Silvinha Teles"
357941,RJ,7043,12154,NULL,"dos Salmos",NULL,21875280,Praça,S,"Pç dos Salmos"
353517,RJ,7043,12154,NULL,"do Marabu",NULL,21875290,Rua,S,"R do Marabu"
342714,RJ,7043,12154,NULL,"do Agave",NULL,21875300,Rua,S,"R do Agave"
345084,RJ,7043,12154,NULL,"Bonfim da Feira",NULL,21875310,Rua,S,"R Bonfim da Feira"
346686,RJ,7043,12154,NULL,Codó,NULL,21875320,Rua,S,"R Codó"
342782,RJ,7043,12154,NULL,AI,NULL,21875350,Rua,S,"R AI"
360243,RJ,7043,12225,NULL,Torquato,NULL,21902710,Beco,S,"Bc Torquato"
355820,RJ,7043,12200,NULL,Paranapuã,"- até 471 - lado ímpar",21910002,Avenida,S,"Av Paranapuã"
355819,RJ,7043,12200,NULL,Paranapuã,"- até 598 - lado par",21910003,Avenida,S,"Av Paranapuã"
355821,RJ,7043,12179,NULL,Paranapuã,"- de 1993 ao fim - lado ímpar",21910004,Avenida,S,"Av Paranapuã"
355822,RJ,7043,12179,NULL,Paranapuã,"- de 1994 ao fim - lado par",21910005,Avenida,S,"Av Paranapuã"
345520,RJ,7043,12200,NULL,Calcutá,NULL,21910010,Praça,S,"Pç Calcutá"
350466,RJ,7043,12200,NULL,Guiricema,NULL,21910015,Rua,S,"R Guiricema"
351989,RJ,7043,12200,NULL,"Jordão de Oliveira",NULL,21910020,Rua,S,"R Jordão de Oliveira"
346420,RJ,7043,12200,NULL,"Chapot Prevost",NULL,21910030,Rua,S,"R Chapot Prevost"
362256,RJ,7043,12153,NULL,"Bom Futuro",NULL,21910040,Rua,S,"R Bom Futuro"
363485,RJ,7043,12153,NULL,"Lelio de Souza",NULL,21910045,Rua,S,"R Lelio de Souza"
343064,RJ,7043,12153,NULL,"Alípio Dutra",NULL,21910050,Rua,S,"R Alípio Dutra"
349412,RJ,7043,12153,NULL,"Francisca Matos",NULL,21910055,Rua,S,"R Francisca Matos"
344737,RJ,7043,12153,NULL,Bastos,NULL,21910060,Rua,S,"R Bastos"
346129,RJ,7043,12153,NULL,Carolina,NULL,21910061,Rua,S,"R Carolina"
350232,RJ,7043,12153,NULL,"Governador Martim de Sá",NULL,21910062,Rua,S,"R Gov Martim de Sá"
352325,RJ,7043,12153,NULL,Jovem,NULL,21910064,Rua,S,"R Jovem"
352648,RJ,7043,12153,NULL,Leal,NULL,21910065,Travessa,S,"Tv Leal"
356272,RJ,7043,12153,NULL,Perest,NULL,21910066,Praça,S,"Pç Perest"
358201,RJ,7043,12153,NULL,Santana,NULL,21910068,Rua,S,"R Santana"
361041,RJ,7043,12153,NULL,"Vinte e Quatro de Julho",NULL,21910069,Rua,S,"R Vinte E Q de Julho"
343161,RJ,7043,12297,NULL,"Almirante Tamandaré",NULL,21910070,Rua,S,"R Alm Tamandaré"
908324,RJ,7043,12153,NULL,"Doutor Manuel Marreiros","- até 1574 - lado par",21910080,Rua,S,"R Dr Manuel Marreiros"
908319,RJ,7043,12153,NULL,"Doutor Manuel Marreiros","- até 1621 - lado ímpar",21910081,Rua,S,"R Dr Manuel Marreiros"
908320,RJ,7043,12153,NULL,"Doutor Manuel Marreiros","- de 1576 a 2234 - lado par",21910082,Rua,S,"R Dr Manuel Marreiros"
908321,RJ,7043,12153,NULL,"Doutor Manuel Marreiros","- de 1623 a 2235 - lado ímpar",21910083,Rua,S,"R Dr Manuel Marreiros"
